SteepleJason_Hump_Nov2019_transparent_mosaic_group1---226.png,394,700,458,810,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---296.png,422,809,520,904,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---254.png,779,72,861,130,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---279.png,417,358,480,458,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---141.png,929,308,993,381,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---236.png,590,465,682,546,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---49.png,437,20,535,102,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---233.png,194,243,258,351,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---105.png,636,950,722,991,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---187.png,903,168,990,236,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---374.png,560,48,670,112,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---136.png,867,149,924,240,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---270.png,815,496,920,561,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---49.png,40,704,131,778,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---117.png,802,317,883,391,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---170.png,828,694,919,774,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---260.png,595,623,679,727,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---381.png,883,632,976,745,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---380.png,159,445,221,548,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---152.png,345,804,408,891,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---66.png,923,473,985,568,albatross
SteepleJason_Blob_Nov2019_transparent_mosaic_group1---38.png,500,621,567,665,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---355.png,729,603,820,694,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---222.png,836,841,909,945,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---250.png,75,421,139,530,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---152.png,120,492,215,555,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---158.png,555,191,629,305,albatross
SteepleJason_Blob_Nov2019_transparent_mosaic_group1---53.png,174,842,220,922,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---157.png,611,305,729,365,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---273.png,19,921,120,991,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---99.png,794,721,881,779,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---378.png,156,795,262,877,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---158.png,137,903,186,1005,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---327.png,258,534,363,608,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---170.png,501,627,574,690,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---322.png,162,102,273,179,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---309.png,879,413,949,531,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---132.png,638,490,755,561,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---131.png,909,740,974,814,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---204.png,57,379,122,463,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---99.png,17,178,79,278,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---237.png,360,716,464,789,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---253.png,931,338,975,420,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---66.png,384,445,454,523,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---271.png,331,902,420,960,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---131.png,153,507,240,622,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---128.png,345,477,422,586,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---326.png,840,70,911,158,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---307.png,806,451,864,560,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---200.png,539,780,617,858,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---305.png,385,196,472,313,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---3.png,636,515,746,617,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---357.png,600,55,713,120,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---229.png,709,78,822,156,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---190.png,175,450,231,540,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---279.png,845,738,961,824,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---189.png,638,683,713,784,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---119.png,838,367,898,455,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---356.png,455,75,558,136,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---399.png,631,444,712,545,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---185.png,670,451,743,524,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---100.png,664,80,761,138,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---520.png,471,551,542,649,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---379.png,459,43,553,122,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---246.png,689,347,793,446,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---88.png,345,148,404,246,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---102.png,568,682,649,752,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---86.png,670,526,735,606,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---235.png,614,508,700,599,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---255.png,711,97,800,184,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---544.png,100,627,182,732,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---156.png,71,605,156,692,albatross
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1---221.png,713,153,787,200,albatross
SteepleJason_Hump_Nov2019_transparent_mosaic_group1---221.png,21,442,124,512,albatross
