SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---262.png,455,459,498,495,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---263.png,131,301,161,331,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---263.png,142,334,180,377,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---263.png,31,461,83,493,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---264.png,284,392,328,440,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---265.png,67,450,102,492,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---265.png,308,401,344,431,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---265.png,320,431,347,465,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---265.png,79,416,110,449,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---266.png,366,449,403,491,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---297.png,323,465,362,499,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---298.png,165,380,197,414,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,78,398,115,433,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,121,388,155,437,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,295,348,332,380,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,234,261,265,289,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,236,230,278,268,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,365,163,408,195,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---301.png,449,41,497,74,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,31,42,82,74,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,74,195,106,227,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,70,301,102,349,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,204,311,232,334,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,189,340,238,375,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,370,181,403,209,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,382,212,411,248,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,438,145,478,198,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---302.png,412,123,473,153,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,18,145,59,195,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,165,52,202,84,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,289,137,327,167,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,329,145,358,174,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,91,371,129,404,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,127,342,164,372,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,267,386,304,417,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,314,382,362,424,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,439,364,494,405,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,271,221,310,264,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,315,232,352,271,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,378,217,409,252,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,410,220,464,261,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---303.png,454,55,494,109,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,32,55,70,107,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,68,27,103,75,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,176,158,217,200,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,24,365,75,405,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,203,277,237,309,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,209,319,257,351,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,310,316,346,348,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,432,390,463,424,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,443,342,478,401,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,340,452,378,483,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,342,201,374,237,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,337,156,387,194,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,234,62,266,91,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,266,74,326,111,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,427,85,467,120,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,437,129,465,159,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---304.png,317,9,346,40,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,8,84,48,119,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,13,129,48,156,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,12,395,46,425,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,23,347,58,398,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,163,410,212,450,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,257,407,286,441,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,264,436,294,464,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,306,200,346,239,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,360,170,400,202,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,369,33,400,69,penguin
SteepleJason_Bubble_Nov2019_transparent_mosaic_group1_500x500---305.png,436,200,466,230,penguin
